destination,variant,routeCode,startTime,endTime,transitDay,transitDayNumber,vehicle Id,,,,,,,
Dhankawadi To Shivajinagar,UP,26,14:25:00,15:20:00,Normal,1234567,,,,,,,,
Dhankawadi To Shivajinagar,UP,26,14:50:00,15:45:00,Normal,1234567,,,,,,,,
Dhankawadi To Shivajinagar,UP,26,15:15:00,16:10:00,Normal,1234567,,,,,,,,
Dhankawadi To Shivajinagar,UP,26,15:45:00,16:40:00,Normal,1234567,,,,,,,,
Dhankawadi To Shivajinagar,UP,26,16:10:00,17:05:00,Normal,1234567,,,,,,,,
Dhankawadi To Shivajinagar,UP,26,16:40:00,17:35:00,Normal,1234567,,,,,,,,
Dhankawadi To Shivajinagar,UP,26,17:00:00,17:55:00,Normal,1234567,,,,,,,,
Dhankawadi To Shivajinagar,UP,26,17:45:00,18:40:00,Normal,1234567,,,,,,,,
Dhankawadi To Shivajinagar,UP,26,18:10:00,19:05:00,Normal,1234567,,,,,,,,
Dhankawadi To Shivajinagar,UP,26,18:40:00,19:35:00,Normal,1234567,,,,,,,,
Dhankawadi To Shivajinagar,UP,26,19:00:00,19:55:00,Normal,1234567,,,,,,,,
Dhankawadi To Shivajinagar,UP,26,20:10:00,21:05:00,Normal,1234567,,,,,,,,
Dhankawadi To Shivajinagar,UP,26,21:00:00,21:55:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,07:25:00,08:20:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,08:20:00,09:15:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,08:55:00,09:50:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,09:20:00,10:15:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,09:45:00,10:40:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,10:15:00,11:10:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,10:55:00,11:50:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,11:40:00,12:35:00,Normal,1234567,,,, ,,,,
Shivajinagar To Dhankawadi,DOWN,26,11:55:00,12:50:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,12:45:00,13:40:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,13:00:00,13:55:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,13:35:00,14:30:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,14:25:00,15:20:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,15:15:00,16:10:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,15:40:00,16:35:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,16:05:00,17:00:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,16:45:00,17:40:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,17:10:00,18:05:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,17:40:00,18:35:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,18:00:00,18:55:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,18:45:00,19:40:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,19:10:00,20:05:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,19:40:00,20:35:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,20:00:00,20:55:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,21:30:00,22:25:00,Normal,1234567,,,,,,,,
Shivajinagar To Dhankawadi,DOWN,26,22:20:00,23:15:00,Normal,1234567,,,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,06:00:00,06:50:00,Normal,1234567,,06:50:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,06:45:00,07:35:00,Normal,1234567,,07:40:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,07:45:00,08:35:00,Normal,1234567,,08:35:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,08:10:00,09:00:00,Normal,1234567,,09:00:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,08:35:00,09:25:00,Normal,1234567,,09:25:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,09:00:00,09:50:00,Normal,1234567,,09:50:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,09:30:00,10:20:00,Normal,1234567,,10:20:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,09:55:00,10:45:00,Normal,1234567,,10:45:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,10:15:00,11:05:00,Normal,1234567,,11:10:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,10:45:00,11:35:00,Normal,1234567,,11:35:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,11:45:00,12:35:00,Normal,1234567,,12:35:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,12:20:00,13:10:00,Normal,1234567,,13:05:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,12:35:00,13:25:00,Normal,1234567,,13:25:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,12:55:00,13:45:00,Normal,1234567,,13:45:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,13:50:00,14:40:00,Normal,1234567,,14:35:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,14:10:00,15:00:00,Normal,1234567,,14:55:00,, ,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,14:35:00,15:25:00,Normal,1234567,,15:20:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,14:50:00,15:40:00,Normal,1234567,,15:45:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,15:25:00,16:15:00,Normal,1234567,,16:10:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,15:45:00,16:35:00,Normal,1234567,,16:35:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,16:10:00,17:00:00,Normal,1234567,,17:00:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,16:35:00,17:25:00,Normal,1234567,,17:15:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,17:00:00,17:50:00,Normal,1234567,,17:50:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,17:25:00,18:15:00,Normal,1234567,,18:15:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,17:50:00,18:40:00,Normal,1234567,,18:40:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,18:15:00,19:05:00,Normal,1234567,,19:05:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,19:20:00,20:10:00,Normal,1234567,,20:30:00,,,,,,
Bharati Vidyapeeth To Shivajinagar,UP,27,20:00:00,20:50:00,Normal,1234567,,20:50:00,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,06:50:00,07:40:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,07:40:00,08:30:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,08:35:00,09:25:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,09:00:00,09:50:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,09:25:00,10:15:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,09:50:00,10:40:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,10:20:00,11:10:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,10:45:00,11:35:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,11:10:00,12:00:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,11:35:00,12:25:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,12:35:00,13:25:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,13:05:00,13:55:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,13:25:00,14:15:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,13:45:00,14:35:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,14:35:00,15:25:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,14:55:00,15:45:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,15:20:00,16:10:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,15:45:00,16:35:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,16:10:00,17:00:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,16:35:00,17:25:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,17:00:00,17:50:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,17:15:00,18:05:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,17:50:00,18:40:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,18:15:00,19:05:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,18:40:00,19:30:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,19:05:00,19:55:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,20:30:00,21:20:00,Normal,1234567,,,,,,,,
Shivajinagar To Bharati Vidyapeeth,DOWN,27,20:50:00,21:40:00,Normal,1234567,,,,,,,,
Katraj To Shivajinagar,UP,28,06:30:00,07:25:00,Normal,1234567,,,,,,,,
Katraj To Shivajinagar,UP,28,07:15:00,08:10:00,Normal,1234567,,,,,,,,
Katraj To Shivajinagar,UP,28,08:25:00,09:20:00,Normal,1234567,,,,,,,,
Katraj To Shivajinagar,UP,28,09:15:00,10:10:00,Normal,1234567,,,,,,,,
Katraj To Shivajinagar,UP,28,11:50:00,12:45:00,Normal,1234567,,,,,,,,
Katraj To Shivajinagar,UP,28,12:15:00,13:10:00,Normal,1234567,,,,,,,,
Katraj To Shivajinagar,UP,28,14:00:00,14:55:00,Normal,1234567,,,,,,,,
Katraj To Shivajinagar,UP,28,15:20:00,16:15:00,Normal,1234567,,,,,,,,
Katraj To Shivajinagar,UP,28,16:00:00,16:55:00,Normal,1234567,,,,,,,,
Katraj To Shivajinagar,UP,28,18:00:00,18:55:00,Normal,1234567,,,,,,,,
Katraj To Shivajinagar,UP,28,18:40:00,19:35:00,Normal,1234567,,,,,,,,
Katraj To Shivajinagar,UP,28,20:40:00,21:35:00,Normal,1234567,,,,,,,,
Katraj To Shivajinagar,UP,28,21:15:00,22:10:00,Normal,1234567,,,,,,,,
Katraj To Shivajinagar,UP,28,22:30:00,23:25:00,Normal,1234567,,,,,,,,
Katraj To Shivajinagar,UP,28,23:05:00,00:00:00,Normal,1234567,,,,,,,,
Shivajinagar To Katraj,DOWN,28,07:25:00,08:20:00,Normal,1234567,,, ,,,,,
Shivajinagar To Katraj,DOWN,28,08:10:00,09:05:00,Normal,1234567,,,,,,,,
Shivajinagar To Katraj,DOWN,28,09:30:00,10:25:00,Normal,1234567,,,,,,,,
Shivajinagar To Katraj,DOWN,28,10:20:00,11:15:00,Normal,1234567,,,,,,,,
Shivajinagar To Katraj,DOWN,28,12:50:00,13:45:00,Normal,1234567,,,,,,,,
Shivajinagar To Katraj,DOWN,28,13:10:00,14:05:00,Normal,1234567,,,,,,,,
Shivajinagar To Katraj,DOWN,28,15:00:00,15:55:00,Normal,1234567,,,,,,,,
Shivajinagar To Katraj,DOWN,28,16:20:00,17:15:00,Normal,1234567,,,,,,,,
Shivajinagar To Katraj,DOWN,28,17:00:00,17:55:00,Normal,1234567,,,,,,,,
Shivajinagar To Katraj,DOWN,28,19:05:00,20:00:00,Normal,1234567,,,,,,,,
Shivajinagar To Katraj,DOWN,28,19:45:00,20:40:00,Normal,1234567,,,,,,,,
Shivajinagar To Katraj,DOWN,28,21:40:00,22:35:00,Normal,1234567,,,,,,,,
Shivajinagar To Katraj,DOWN,28,22:15:00,23:10:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,05:50:00,07:15:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,06:25:00,07:50:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,07:00:00,08:25:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,07:35:00,09:00:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,08:05:00,09:30:00,Normal,1234567,,,, ,,,,
Marketyard To Ghotawade Phata,UP,30,08:40:00,10:05:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,09:15:00,10:40:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,09:50:00,11:15:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,10:25:00,11:50:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,11:00:00,12:25:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,11:45:00,13:10:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,12:20:00,13:45:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,12:55:00,14:20:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,13:30:00,14:55:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,14:05:00,15:30:00,Normal,1234567,,,, ,,,,
Marketyard To Ghotawade Phata,UP,30,14:45:00,16:10:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,15:30:00,16:55:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,16:05:00,17:30:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,16:40:00,18:05:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,17:15:00,18:40:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,17:50:00,19:15:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,18:30:00,19:55:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,19:10:00,20:35:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,19:45:00,21:10:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,20:20:00,21:45:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,20:55:00,22:20:00,Normal,1234567,,,,,,,,
Marketyard To Ghotawade Phata,UP,30,21:30:00,22:55:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,06:30:00,07:55:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,07:15:00,08:40:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,07:50:00,09:15:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,08:25:00,09:50:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,09:00:00,10:25:00,Normal,1234567,,, ,,,,,
Ghotawade Phata To Marketyard,DOWN,30,09:40:00,11:05:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,10:15:00,11:40:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,10:50:00,12:15:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,11:25:00,12:50:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,12:00:00,13:25:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,12:35:00,14:00:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,13:15:00,14:40:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,13:50:00,15:15:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,14:25:00,15:50:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,15:00:00,16:25:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,15:35:00,17:00:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,16:20:00,17:45:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,17:05:00,18:30:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,17:40:00,19:05:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,18:15:00,19:40:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,18:50:00,20:15:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,19:25:00,20:50:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,20:05:00,21:30:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,20:45:00,22:10:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,21:20:00,22:45:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,22:00:00,23:25:00,Normal,1234567,,,,,,,,
Ghotawade Phata To Marketyard,DOWN,30,22:35:00,00:00:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,05:30:00,06:25:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,06:00:00,06:55:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,06:30:00,07:25:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,06:45:00,07:40:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,07:00:00,07:55:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,07:10:00,08:05:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,07:20:00,08:15:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,07:35:00,08:30:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,07:50:00,08:45:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,08:05:00,09:00:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,08:20:00,09:15:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,08:35:00,09:30:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,08:50:00,09:45:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,09:05:00,10:00:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,09:25:00,10:20:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,09:40:00,10:35:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,09:55:00,10:50:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,10:10:00,11:05:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,10:25:00,11:20:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,10:40:00,11:35:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,10:55:00,11:50:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,11:40:00,12:35:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,11:45:00,12:40:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,12:00:00,12:55:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,12:15:00,13:10:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,12:30:00,13:25:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,13:00:00,13:55:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,13:15:00,14:10:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,13:30:00,14:25:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,13:45:00,14:40:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,14:10:00,15:05:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,14:40:00,15:35:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,15:10:00,16:05:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,15:25:00,16:20:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,15:40:00,16:35:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,15:50:00,16:45:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,16:10:00,17:05:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,16:40:00,17:35:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,17:10:00,18:05:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,17:25:00,18:20:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,17:25:00,18:20:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,17:40:00,18:35:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,17:55:00,18:50:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,17:55:00,18:50:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,18:15:00,19:10:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,18:45:00,19:40:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,19:30:00,20:25:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,19:35:00,20:30:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,19:50:00,20:45:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,20:05:00,21:00:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,20:15:00,21:10:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,20:35:00,21:30:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,20:55:00,21:50:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,21:25:00,22:20:00,Normal,1234567,,, ,,,,,
Taljai Pathar To Pune Station,UP,31,21:55:00,22:50:00,Normal,1234567,,,,,,,,
Taljai Pathar To Pune Station,UP,31,22:15:00,23:10:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,06:25:00,07:20:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,06:55:00,07:50:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,07:25:00,08:20:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,07:40:00,08:35:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,07:55:00,08:50:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,08:05:00,09:00:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,08:20:00,09:15:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,08:35:00,09:30:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,08:50:00,09:45:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,09:05:00,10:00:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,09:20:00,10:15:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,09:35:00,10:30:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,09:50:00,10:45:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,10:05:00,11:00:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,10:30:00,11:25:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,10:45:00,11:40:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,11:00:00,11:55:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,11:15:00,12:10:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,11:30:00,12:25:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,11:45:00,12:40:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,12:00:00,12:55:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,12:45:00,13:40:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,13:00:00,13:55:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,13:30:00,14:25:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,14:00:00,14:55:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,14:15:00,15:10:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,14:30:00,15:25:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,14:45:00,15:40:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,15:10:00,16:05:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,15:40:00,16:35:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,16:10:00,17:05:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,16:25:00,17:20:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,16:25:00,17:20:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,16:40:00,17:35:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,16:50:00,17:45:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,16:55:00,17:50:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,17:10:00,18:05:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,17:40:00,18:35:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,18:10:00,19:05:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,18:25:00,19:20:00,Normal,1234567,,,,,,,,
Pune Station To Taljai Pathar,DOWN,31,18:30:00,19:25:00,Normal,1234567,,,,,,,,
