SrNo,RouteId,TripId,StartTime,End Time
17896,36-U,36-U-45,14:00:00,15:00:00
17897,36-U,36-U-46,14:25:00,15:25:00
17898,36-U,36-U-47,14:50:00,15:45:00
17899,36-U,36-U-48,15:50:00,15:55:00
17900,36-U,36-U-49,15:10:00,16:10:00
17901,36-U,36-U-50,15:20:00,16:15:00
17902,36-U,36-U-51,15:30:00,16:25:00
17903,36-U,36-U-52,15:40:00,16:40:00
17904,36-U,36-U-53,15:50:00,16:55:00
17905,36-U,36-U-54,16:05:00,17:10:00
17906,36-U,36-U-55,16:15:00,17:15:00
17907,36-U,36-U-56,16:25:00,17:30:00
17908,36-U,36-U-57,16:40:00,17:40:00
17909,36-U,36-U-58,16:50:00,17:50:00
17910,36-U,36-U-59,17:00:00,18:00:00
17911,36-U,36-U-60,17:10:00,18:15:00
17912,36-U,36-U-61,17:20:00,18:25:00
17913,36-U,36-U-62,17:30:00,18:30:00
17914,36-U,36-U-63,17:40:00,18:40:00
17915,36-U,36-U-64,17:50:00,18:45:00
17916,36-U,36-U-65,18:05:00,19:00:00
17917,36-U,36-U-66,18:15:00,19:10:00
17918,36-U,36-U-67,18:25:00,19:25:00
17919,36-U,36-U-68,18:40:00,19:35:00
17920,36-U,36-U-69,18:50:00,19:50:00
17921,36-U,36-U-70,19:00:00,20:00:00
17922,36-U,36-U-71,19:10:00,20:10:00
17923,36-U,36-U-72,19:20:00,20:20:00
17924,36-U,36-U-73,19:30:00,20:30:00
17925,36-U,36-U-74,19:50:00,20:50:00
17926,36-U,36-U-75,20:10:00,21:10:00
17927,36-U,36-U-76,20:35:00,21:30:00
17928,36-U,36-U-77,20:45:00,21:45:00
17929,36-U,36-U-78,20:55:00,21:55:00
17930,36-U,36-U-79,21:10:00,22:05:00
17931,36-U,36-U-80,21:20:00,22:20:00
17932,36-U,36-U-81,21:30:00,22:30:00
17933,36-U,36-U-82,21:40:00,22:40:00
17934,36-U,36-U-83,21:50:00,22:50:00
17935,36-U,36-U-84,22:00:00,23:00:00
17936,36-U,36-U-85,22:10:00,23:10:00
17937,36-U,36-U-86,22:20:00,23:20:00
17938,36-U,36-U-87,22:45:00,23:40:00
17939,36-U,36-U-88,23:05:00,12:05:00
17940,36-D,36-D-1,06:15:00,07:20:00
17941,36-D,36-D-2,06:30:00,07:35:00
17942,36-D,36-D-3,06:45:00,07:50:00
17943,36-D,36-D-4,06:55:00,08:00:00
17944,36-D,36-D-5,07:10:00,08:10:00
17945,36-D,36-D-6,07:20:00,08:20:00
17946,36-D,36-D-7,07:35:00,08:30:00
17947,36-D,36-D-8,07:40:00,08:40:00
17948,36-D,36-D-9,07:55:00,08:50:00
17949,36-D,36-D-10,08:05:00,09:00:00
17950,36-D,36-D-11,08:15:00,09:10:00
17951,36-D,36-D-12,08:25:00,09:20:00
17952,36-D,36-D-13,08:40:00,09:35:00
17953,36-D,36-D-14,08:55:00,09:50:00
17954,36-D,36-D-15,09:05:00,10:00:00
17955,36-D,36-D-16,09:15:00,10:10:00
17956,36-D,36-D-17,09:25:00,10:20:00
17957,36-D,36-D-18,09:35:00,10:30:00
17958,36-D,36-D-19,09:40:00,10:40:00
17959,36-D,36-D-20,09:55:00,10:50:00
17960,36-D,36-D-21,10:05:00,11:10:00
17961,36-D,36-D-22,10:25:00,11:30:00
17962,36-D,36-D-23,10:45:00,11:50:00
17963,36-D,36-D-24,11:00:00,12:05:00
17964,36-D,36-D-25,11:20:00,12:20:00
17965,36-D,36-D-26,11:30:00,12:30:00
17966,36-D,36-D-27,11:40:00,12:40:00
17967,36-D,36-D-28,11:55:00,12:50:00
17968,36-D,36-D-29,12:05:00,13:00:00
17969,36-D,36-D-30,12:15:00,13:10:00
17970,36-D,36-D-31,12:25:00,13:20:00
17971,36-D,36-D-32,12:35:00,13:30:00
17972,36-D,36-D-33,12:45:00,13:45:00
17973,36-D,36-D-34,13:00:00,14:00:00
17974,36-D,36-D-35,13:15:00,14:15:00
17975,36-D,36-D-36,13:25:00,14:25:00
17976,36-D,36-D-37,13:35:00,14:35:00
17977,36-D,36-D-38,13:45:00,14:45:00
17978,36-D,36-D-39,13:55:00,14:55:00
17979,36-D,36-D-40,14:05:00,15:05:00
17980,36-D,36-D-41,14:15:00,15:15:00
17981,36-D,36-D-42,14:20:00,15:20:00
17982,36-D,36-D-43,14:35:00,15:35:00
17983,36-D,36-D-44,14:45:00,15:45:00
17984,36-D,36-D-45,15:00:00,16:00:00
17985,36-D,36-D-46,15:25:00,16:25:00
17986,36-D,36-D-47,15:45:00,16:50:00
17987,36-D,36-D-48,15:55:00,17:00:00
17988,36-D,36-D-49,16:10:00,17:10:00
17989,36-D,36-D-50,16:15:00,17:20:00
17990,36-D,36-D-51,16:25:00,17:30:00
17991,36-D,36-D-52,16:45:00,17:40:00
17992,36-D,36-D-53,16:55:00,17:50:00
17993,36-D,36-D-54,17:10:00,18:05:00
17994,36-D,36-D-55,17:15:00,18:15:00
17995,36-D,36-D-56,17:30:00,18:25:00
17996,36-D,36-D-57,17:40:00,18:40:00
17997,36-D,36-D-58,17:50:00,18:50:00
17998,36-D,36-D-59,18:00:00,19:00:00
17999,36-D,36-D-60,18:15:00,19:10:00
18000,36-D,36-D-61,18:25:00,19:20:00
18001,36-D,36-D-62,18:30:00,19:30:00
18002,36-D,36-D-63,18:45:00,19:50:00
18003,36-D,36-D-64,19:10:00,20:10:00
18004,36-D,36-D-65,19:30:00,20:35:00
18005,36-D,36-D-66,19:40:00,20:45:00
18006,36-D,36-D-67,19:55:00,20:55:00
18007,36-D,36-D-68,20:05:00,21:10:00
18008,36-D,36-D-69,20:20:00,21:20:00
18009,36-D,36-D-70,20:30:00,21:30:00
18010,36-D,36-D-71,20:40:00,21:40:00
18011,36-D,36-D-72,20:50:00,21:50:00
18012,36-D,36-D-73,21:00:00,22:00:00
18013,36-D,36-D-74,21:10:00,22:10:00
18014,36-D,36-D-75,21:20:00,22:20:00
18015,36-D,36-D-76,21:30:00,22:30:00
18016,36-D,36-D-77,21:45:00,22:45:00
18017,36-D,36-D-78,21:55:00,22:55:00
18018,36-D,36-D-79,22:05:00,23:05:00
18019,36-D,36-D-80,22:20:00,23:20:00
18020,36-D,36-D-81,22:30:00,23:30:00
18021,36-D,36-D-82,22:40:00,23:40:00
18022,36-D,36-D-83,22:50:00,23:50:00
18023,36-D,36-D-84,23:00:00,12:00:00
18024,36-D,36-D-85,23:10:00,12:10:00
18025,36-D,36-D-86,23:20:00,12:20:00
18026,36-D,36-D-87,23:40:00,12:40:00
18027,36-D,36-D-88,12:05:00,12:55:00
18028,100-U,100-U-1,05:00:00,06:10:00
18029,100-U,100-U-2,05:15:00,06:25:00
18030,100-U,100-U-3,05:25:00,06:35:00
18031,100-U,100-U-4,05:40:00,06:50:00
18032,100-U,100-U-5,05:50:00,07:00:00
18033,100-U,100-U-6,06:05:00,07:15:00
18034,100-U,100-U-7,06:15:00,07:25:00
18035,100-U,100-U-8,06:30:00,07:40:00
18036,100-U,100-U-9,06:40:00,07:50:00
18037,100-U,100-U-10,06:50:00,08:05:00
18038,100-U,100-U-11,07:00:00,08:15:00
18039,100-U,100-U-12,07:10:00,08:30:00
18040,100-U,100-U-13,07:20:00,08:40:00
18041,100-U,100-U-14,07:35:00,08:55:00
18042,100-U,100-U-15,07:45:00,09:05:00
18043,100-U,100-U-16,08:00:00,09:20:00
18044,100-U,100-U-17,08:10:00,09:30:00
18045,100-U,100-U-18,08:25:00,09:45:00
18046,100-U,100-U-19,08:35:00,09:55:00
18047,100-U,100-U-20,08:50:00,10:10:00
18048,100-U,100-U-21,09:00:00,10:20:00
18049,100-U,100-U-22,09:15:00,10:35:00
18050,100-U,100-U-23,09:25:00,10:45:00
18051,100-U,100-U-24,09:40:00,11:00:00
18052,100-U,100-U-25,10:05:00,11:15:00
18053,100-U,100-U-26,10:20:00,11:30:00
18054,100-U,100-U-27,10:30:00,11:45:00
18055,100-U,100-U-28,10:45:00,12:00:00
18056,100-U,100-U-29,10:55:00,12:10:00
18057,100-U,100-U-30,11:10:00,12:20:00
18058,100-U,100-U-31,11:20:00,12:30:00
18059,100-U,100-U-32,11:35:00,12:50:00
18060,100-U,100-U-33,11:45:00,13:00:00
18061,100-U,100-U-34,12:00:00,13:15:00
18062,100-U,100-U-35,12:20:00,13:35:00
18063,100-U,100-U-36,12:40:00,13:55:00
18064,100-U,100-U-37,13:10:00,14:15:00
18065,100-U,100-U-38,13:30:00,14:35:00
18066,100-U,100-U-39,13:50:00,14:55:00
18067,100-U,100-U-40,14:00:00,15:05:00
18068,100-U,100-U-41,14:15:00,15:20:00
18069,100-U,100-U-42,14:25:00,15:30:00
18070,100-U,100-U-43,14:40:00,15:45:00
18071,100-U,100-U-44,14:50:00,15:55:00
18072,100-U,100-U-45,15:00:00,16:05:00
18073,100-U,100-U-46,15:10:00,16:15:00
18074,100-U,100-U-47,15:20:00,16:25:00
18075,100-U,100-U-48,15:35:00,17:00:00
18076,100-U,100-U-49,15:50:00,17:15:00
18077,100-U,100-U-50,16:00:00,17:30:00
18078,100-U,100-U-51,16:15:00,17:45:00
18079,100-U,100-U-52,16:25:00,17:55:00
18080,100-U,100-U-53,16:40:00,18:10:00
18081,100-U,100-U-54,16:50:00,18:20:00
18082,100-U,100-U-55,17:05:00,18:35:00
18083,100-U,100-U-56,17:15:00,18:45:00
18084,100-U,100-U-57,17:25:00,18:55:00
18085,100-U,100-U-58,17:45:00,19:10:00
18086,100-U,100-U-59,18:05:00,19:30:00
18087,100-U,100-U-60,18:25:00,19:35:00
18088,100-U,100-U-61,18:40:00,19:50:00
18089,100-U,100-U-62,18:55:00,20:00:00
18090,100-U,100-U-63,19:10:00,20:15:00
18091,100-U,100-U-64,19:20:00,20:25:00
18092,100-U,100-U-65,19:35:00,20:40:00
18093,100-U,100-U-66,19:45:00,20:50:00
18094,100-U,100-U-67,20:00:00,21:05:00
18095,100-U,100-U-68,20:10:00,21:15:00
18096,100-U,100-U-69,20:20:00,21:30:00
18097,100-U,100-U-70,20:35:00,21:50:00
18098,100-U,100-U-71,20:55:00,22:10:00
18099,100-U,100-U-72,21:30:00,22:40:00
18100,100-D,100-D-1,06:10:00,07:20:00
18101,100-D,100-D-2,06:25:00,07:35:00
18102,100-D,100-D-3,06:35:00,07:45:00
18103,100-D,100-D-4,06:50:00,08:00:00
18104,100-D,100-D-5,07:00:00,08:10:00
18105,100-D,100-D-6,07:15:00,08:25:00
18106,100-D,100-D-7,07:25:00,08:35:00
18107,100-D,100-D-8,07:40:00,08:50:00
18108,100-D,100-D-9,07:50:00,09:00:00
18109,100-D,100-D-10,08:05:00,09:15:00
18110,100-D,100-D-11,08:15:00,09:25:00
18111,100-D,100-D-12,08:30:00,09:40:00
18112,100-D,100-D-13,08:40:00,10:05:00
18113,100-D,100-D-14,08:55:00,10:20:00
18114,100-D,100-D-15,09:05:00,10:30:00
18115,100-D,100-D-16,09:20:00,10:45:00
18116,100-D,100-D-17,09:30:00,10:55:00
18117,100-D,100-D-18,09:45:00,11:10:00
18118,100-D,100-D-19,09:55:00,11:20:00
18119,100-D,100-D-20,10:10:00,11:35:00
18120,100-D,100-D-21,10:20:00,11:45:00
18121,100-D,100-D-22,10:35:00,12:00:00
18122,100-D,100-D-23,11:00:00,12:20:00
18123,100-D,100-D-24,11:15:00,12:40:00
18124,100-D,100-D-25,11:45:00,13:00:00
18125,100-D,100-D-26,12:00:00,13:15:00
18126,100-D,100-D-27,12:15:00,01:15:00
18127,100-D,100-D-28,12:30:00,01:15:00
18128,100-D,100-D-29,12:40:00,01:15:00
18129,100-D,100-D-30,12:50:00,01:15:00
18130,100-D,100-D-31,13:00:00,14:15:00
18131,100-D,100-D-32,13:20:00,14:35:00
18132,100-D,100-D-33,13:30:00,14:45:00
18133,100-D,100-D-34,13:45:00,15:00:00
18134,100-D,100-D-35,13:55:00,15:10:00
18135,100-D,100-D-36,14:05:00,15:20:00
18136,100-D,100-D-37,14:15:00,15:35:00
18137,100-D,100-D-38,14:35:00,16:00:00
18138,100-D,100-D-39,14:55:00,16:15:00
18139,100-D,100-D-40,15:05:00,16:25:00
18140,100-D,100-D-41,15:20:00,16:40:00
18141,100-D,100-D-42,15:30:00,16:50:00
18142,100-D,100-D-43,15:45:00,17:05:00
18143,100-D,100-D-44,15:55:00,17:15:00
18144,100-D,100-D-45,16:05:00,17:25:00
18145,100-D,100-D-46,16:25:00,17:45:00
18146,100-D,100-D-47,16:45:00,18:05:00
18147,100-D,100-D-48,17:00:00,18:25:00
18148,100-D,100-D-49,17:15:00,18:40:00
18149,100-D,100-D-50,17:30:00,18:55:00
18150,100-D,100-D-51,17:45:00,19:10:00
18151,100-D,100-D-52,17:55:00,19:20:00
18152,100-D,100-D-53,18:10:00,19:35:00
18153,100-D,100-D-54,18:20:00,19:45:00
18154,100-D,100-D-55,18:35:00,20:00:00
18155,100-D,100-D-56,18:45:00,20:10:00
18156,100-D,100-D-57,18:55:00,20:20:00
18157,100-D,100-D-58,19:10:00,20:35:00
18158,100-D,100-D-59,19:30:00,20:55:00
18159,100-D,100-D-60,20:05:00,21:10:00
18160,100-D,100-D-61,20:20:00,21:30:00
18161,100-D,100-D-62,20:30:00,21:40:00
18162,100-D,100-D-63,20:45:00,21:55:00
18163,100-D,100-D-64,20:55:00,22:05:00
18164,100-D,100-D-65,21:10:00,22:20:00
18165,100-D,100-D-66,21:20:00,22:30:00
18166,100-D,100-D-67,21:35:00,22:45:00
18167,100-D,100-D-68,21:45:00,22:55:00
18168,100-D,100-D-69,22:00:00,23:10:00
18169,100-D,100-D-70,22:10:00,23:20:00
18170,100-D,100-D-71,22:20:00,23:30:00
18171,100-D,100-D-72,22:40:00,23:50:00
18172,132-U,132-U-1,05:35:00,06:15:00
18173,132-U,132-U-2,06:05:00,06:45:00
18174,132-U,132-U-3,06:25:00,07:00:00
18175,132-U,132-U-4,06:45:00,07:25:00
18176,132-U,132-U-5,07:00:00,07:50:00
18177,132-U,132-U-6,07:10:00,08:05:00
18178,132-U,132-U-7,07:30:00,08:20:00
18179,132-U,132-U-8,07:50:00,08:40:00
18180,132-U,132-U-9,08:10:00,09:00:00
18181,132-U,132-U-10,08:30:00,09:25:00
18182,132-U,132-U-11,08:50:00,09:45:00
18183,132-U,132-U-12,09:10:00,10:05:00
18184,132-U,132-U-13,09:30:00,10:30:00
18185,132-U,132-U-14,09:50:00,10:50:00
18186,132-U,132-U-15,10:10:00,11:00:00
18187,132-U,132-U-16,10:30:00,11:15:00
18188,132-U,132-U-17,10:50:00,11:35:00
18189,132-U,132-U-18,11:10:00,12:00:00
18190,132-U,132-U-19,11:30:00,12:20:00
18191,132-U,132-U-20,11:50:00,12:35:00
18192,132-U,132-U-21,12:40:00,13:30:00
18193,132-U,132-U-22,13:00:00,13:50:00
18194,132-U,132-U-23,13:20:00,14:10:00
18195,132-U,132-U-24,13:40:00,14:30:00
18196,132-U,132-U-25,14:00:00,14:50:00
18197,132-U,132-U-26,14:30:00,15:20:00
18198,132-U,132-U-27,15:10:00,16:00:00
18199,132-U,132-U-28,15:30:00,16:15:00
18200,132-U,132-U-29,15:50:00,16:45:00
18201,132-U,132-U-30,16:10:00,17:00:00
18202,132-U,132-U-31,16:30:00,17:25:00
18203,132-U,132-U-32,16:50:00,17:45:00
18204,132-U,132-U-33,17:10:00,18:00:00
18205,132-U,132-U-34,17:30:00,18:30:00
18206,132-U,132-U-35,18:10:00,19:00:00
18207,132-U,132-U-36,18:20:00,19:20:00
18208,132-U,132-U-37,18:40:00,19:35:00
18209,132-U,132-U-38,19:00:00,19:55:00
18210,132-U,132-U-39,19:20:00,20:15:00
18211,132-U,132-U-40,20:20:00,21:10:00
18212,132-U,132-U-41,20:40:00,21:40:00
18213,132-U,132-U-42,21:00:00,21:55:00
18214,132-U,132-U-43,21:45:00,22:45:00
18215,132-U,132-U-44,22:15:00,23:00:00
18216,132-D,132-D-1,06:15:00,07:10:00
18217,132-D,132-D-2,06:45:00,07:30:00
18218,132-D,132-D-3,07:00:00,07:50:00
18219,132-D,132-D-4,07:25:00,08:10:00
18220,132-D,132-D-5,07:50:00,08:30:00
18221,132-D,132-D-6,08:05:00,08:50:00
18222,132-D,132-D-7,08:20:00,09:10:00
18223,132-D,132-D-8,08:40:00,09:30:00
18224,132-D,132-D-9,09:00:00,09:50:00
18225,132-D,132-D-10,09:25:00,10:10:00
18226,132-D,132-D-11,09:45:00,10:30:00
18227,132-D,132-D-12,10:05:00,10:50:00
18228,132-D,132-D-13,10:30:00,11:10:00
18229,132-D,132-D-14,10:50:00,11:30:00
18230,132-D,132-D-15,11:00:00,11:50:00
18231,132-D,132-D-16,11:45:00,12:40:00
18232,132-D,132-D-17,12:05:00,13:00:00
18233,132-D,132-D-18,12:30:00,13:20:00
18234,132-D,132-D-19,12:50:00,13:40:00
18235,132-D,132-D-20,13:05:00,14:00:00
18236,132-D,132-D-21,13:30:00,14:20:00
18237,132-D,132-D-22,13:50:00,14:45:00
18238,132-D,132-D-23,14:10:00,15:05:00
18239,132-D,132-D-24,14:30:00,15:30:00
18240,132-D,132-D-25,14:50:00,15:50:00
18241,132-D,132-D-26,15:20:00,16:10:00
18242,132-D,132-D-27,16:00:00,16:50:00
18243,132-D,132-D-28,16:15:00,17:10:00
18244,132-D,132-D-29,16:45:00,17:30:00
18245,132-D,132-D-30,17:00:00,18:00:00
18246,132-D,132-D-31,17:25:00,18:20:00
18247,132-D,132-D-32,17:45:00,18:40:00
18248,132-D,132-D-33,18:00:00,19:00:00
18249,132-D,132-D-34,18:30:00,19:20:00
18250,132-D,132-D-35,19:30:00,20:20:00
18251,132-D,132-D-36,19:50:00,20:40:00
18252,132-D,132-D-37,20:05:00,21:00:00
18253,132-D,132-D-38,20:25:00,21:25:00
18254,132-D,132-D-39,20:45:00,21:45:00
18255,132-D,132-D-40,21:10:00,22:00:00
18256,132-D,132-D-41,21:40:00,22:15:00
18257,132-D,132-D-42,21:55:00,22:50:00
18258,132-D,132-D-43,22:45:00,23:35:00
18259,132-D,132-D-44,23:00:00,23:50:00
18260,132A-U,132A-U-1,05:50:00,06:35:00
18261,132A-U,132A-U-2,07:25:00,08:15:00
18262,132A-U,132A-U-3,09:10:00,10:05:00
18263,132A-U,132A-U-4,11:05:00,11:50:00
18264,132A-U,132A-U-5,14:35:00,15:25:00
18265,132A-U,132A-U-6,16:20:00,17:15:00
18266,132A-U,132A-U-7,18:10:00,19:10:00
18267,132A-U,132A-U-8,20:25:00,21:15:00
18268,132A-D,132A-D-1,06:35:00,07:25:00
18269,132A-D,132A-D-2,08:15:00,09:10:00
18270,132A-D,132A-D-3,10:05:00,11:05:00
18271,132A-D,132A-D-4,12:20:00,13:20:00
18272,132A-D,132A-D-5,15:25:00,16:20:00
18273,132A-D,132A-D-6,17:15:00,18:10:00
18274,132A-D,132A-D-7,19:40:00,20:25:00
18275,132A-D,132A-D-8,21:15:00,22:05:00
18276,132A-U,132A-U-1,05:50:00,06:35:00
18277,132A-U,132A-U-2,07:25:00,08:15:00
18278,132A-U,132A-U-3,09:10:00,10:05:00
18279,132A-U,132A-U-4,11:05:00,11:50:00
18280,132A-U,132A-U-5,14:35:00,15:25:00
18281,132A-U,132A-U-6,16:20:00,17:15:00
18282,132A-U,132A-U-7,18:10:00,19:10:00
18283,132A-U,132A-U-8,20:25:00,21:15:00
18284,132A-D,132A-D-1,06:35:00,07:25:00
18285,132A-D,132A-D-2,08:15:00,09:10:00
18286,132A-D,132A-D-3,10:05:00,11:05:00
18287,132A-D,132A-D-4,12:20:00,13:20:00
18288,132A-D,132A-D-5,15:25:00,16:20:00
18289,132A-D,132A-D-6,17:15:00,18:10:00
18290,132A-D,132A-D-7,19:40:00,20:25:00
18291,132A-D,132A-D-8,21:15:00,22:05:00
18292,133-U,133-U-1,05:30:00,06:25:00
18293,133-U,133-U-2,05:50:00,
18294,133-U,133-U-3,06:30:00,06:45:00
18295,133-U,133-U-4,06:50:00,07:00:00
18296,133-U,133-U-5,07:05:00,07:55:00
18297,133-U,133-U-6,07:15:00,08:05:00
18298,133-U,133-U-7,07:30:00,08:20:00
18299,133-U,133-U-8,07:50:00,08:35:00
18300,133-U,133-U-9,08:10:00,08:50:00
18301,133-U,133-U-10,08:30:00,09:05:00
18302,133-U,133-U-11,08:50:00,09:20:00
18303,133-U,133-U-12,09:00:00,10:00:00
18304,133-U,133-U-13,09:20:00,10:15:00
18305,133-U,133-U-14,09:40:00,10:30:00
18306,133-U,133-U-15,10:00:00,11:05:00
18307,133-U,133-U-16,10:20:00,11:25:00
18308,133-U,133-U-17,10:45:00,11:35:00
18309,133-U,133-U-18,11:30:00,12:05:00
18310,133-U,133-U-19,11:50:00,12:20:00
18311,133-U,133-U-20,12:10:00,12:55:00
18312,133-U,133-U-21,12:30:00,13:20:00
18313,133-U,133-U-22,12:50:00,13:40:00
18314,133-U,133-U-23,13:10:00,14:05:00
18315,133-U,133-U-24,13:30:00,14:25:00
18316,133-U,133-U-25,14:10:00,14:50:00
18317,133-U,133-U-26,14:50:00,15:15:00
18318,133-U,133-U-27,15:10:00,15:45:00
18319,133-U,133-U-28,15:30:00,16:00:00
18320,133-U,133-U-29,15:50:00,16:15:00
18321,133-U,133-U-30,16:10:00,16:30:00
18322,133-U,133-U-31,16:30:00,16:45:00
18323,133-U,133-U-32,16:50:00,17:00:00
18324,133-U,133-U-33,17:10:00,17:30:00
18325,133-U,133-U-34,17:30:00,17:40:00
18326,133-U,133-U-35,17:50:00,18:00:00
18327,133-U,133-U-36,18:10:00,19:00:00
18328,133-U,133-U-37,18:30:00,19:30:00
18329,133-U,133-U-38,18:50:00,19:40:00
18330,133-U,133-U-39,19:10:00,20:00:00
18331,133-U,133-U-40,19:40:00,20:15:00
18332,133-U,133-U-41,20:30:00,21:30:00
18333,133-U,133-U-42,20:45:00,21:45:00
18334,133-U,133-U-43,21:10:00,21:55:00
18335,133-U,133-U-44,21:30:00,22:20:00
18336,133-U,133-U-45,21:50:00,22:40:00
18337,133-U,133-U-46,22:20:00,22:55:00
18338,133-U,133-U-47,23:00:00,23:20:00
18339,133-D,133-D-1,06:20:00,07:05:00
18340,133-D,133-D-2,06:40:00,07:30:00
18341,133-D,133-D-3,07:20:00,07:45:00
18342,133-D,133-D-4,07:40:00,08:15:00
18343,133-D,133-D-5,07:55:00,08:45:00
18344,133-D,133-D-6,08:05:00,08:55:00
18345,133-D,133-D-7,08:20:00,09:10:00
18346,133-D,133-D-8,08:40:00,09:25:00
18347,133-D,133-D-9,09:00:00,09:55:00
18348,133-D,133-D-10,09:20:00,10:15:00
18349,133-D,133-D-11,09:40:00,10:30:00
18350,133-D,133-D-12,10:00:00,10:55:00
18351,133-D,133-D-13,10:25:00,11:10:00
18352,133-D,133-D-14,11:05:00,12:00:00
18353,133-D,133-D-15,11:30:00,12:50:00
18354,133-D,133-D-16,11:50:00,12:30:00
18355,133-D,133-D-17,12:10:00,13:10:00
18356,133-D,133-D-18,12:30:00,13:30:00
18357,133-D,133-D-19,12:50:00,13:45:00
18358,133-D,133-D-20,13:10:00,14:00:00
18359,133-D,133-D-21,13:30:00,14:20:00
18360,133-D,133-D-22,13:50:00,14:40:00
18361,133-D,133-D-23,14:10:00,14:55:00
18362,133-D,133-D-24,14:30:00,15:20:00
18363,133-D,133-D-25,15:10:00,16:05:00
18364,133-D,133-D-26,15:50:00,16:40:00
18365,133-D,133-D-27,16:10:00,17:00:00
18366,133-D,133-D-28,16:30:00,17:15:00
18367,133-D,133-D-29,16:50:00,17:30:00
18368,133-D,133-D-30,17:10:00,18:00:00
18369,133-D,133-D-31,17:30:00,18:30:00
18370,133-D,133-D-32,17:50:00,18:40:00
18371,133-D,133-D-33,18:10:00,19:00:00
18372,133-D,133-D-34,18:35:00,19:15:00
18373,133-D,133-D-35,19:25:00,20:30:00
18374,133-D,133-D-36,19:45:00,20:45:00
18375,133-D,133-D-37,20:05:00,21:05:00
18376,133-D,133-D-38,20:25:00,21:25:00
18377,133-D,133-D-39,20:45:00,21:45:00
18378,133-D,133-D-40,21:05:00,22:00:00
18379,133-D,133-D-41,21:25:00,22:20:00
18380,133-D,133-D-42,21:45:00,22:30:00
18381,133-D,133-D-43,22:05:00,22:40:00
18382,133-D,133-D-44,22:25:00,22:50:00
18383,133-D,133-D-45,22:45:00,23:10:00
18384,133-D,133-D-46,23:10:00,12:00:00
18385,133-D,133-D-47,23:50:00,12:10:00
18386,133B-U,133B-U-1,05:40:00,06:15:00
18387,133B-U,133B-U-2,06:00:00,06:40:00
18388,133B-U,133B-U-3,06:20:00,07:10:00
18389,133B-U,133B-U-4,06:40:00,07:20:00
18390,133B-U,133B-U-5,07:00:00,07:35:00
18391,133B-U,133B-U-6,07:10:00,07:50:00
18392,133B-U,133B-U-7,07:20:00,08:15:00
18393,133B-U,133B-U-8,07:40:00,08:30:00
18394,133B-U,133B-U-9,08:00:00,08:45:00
18395,133B-U,133B-U-10,08:20:00,08:55:00
18396,133B-U,133B-U-11,08:40:00,09:10:00
18397,133B-U,133B-U-12,08:55:00,09:30:00
18398,133B-U,133B-U-13,09:10:00,09:55:00
18399,133B-U,133B-U-14,09:30:00,10:10:00
18400,133B-U,133B-U-15,09:50:00,10:25:00
18401,133B-U,133B-U-16,10:00:00,10:35:00
18402,133B-U,133B-U-17,10:30:00,11:00:00
18403,133B-U,133B-U-18,10:55:00,11:20:00
18404,133B-U,133B-U-19,11:15:00,11:45:00
18405,133B-U,133B-U-20,12:00:00,11:55:00
18406,133B-U,133B-U-21,12:20:00,12:10:00
18407,133B-U,133B-U-22,12:40:00,12:25:00
18408,133B-U,133B-U-23,13:00:00,13:15:00
18409,133B-U,133B-U-24,13:20:00,13:35:00
18410,133B-U,133B-U-25,13:40:00,14:00:00
18411,133B-U,133B-U-26,14:00:00,14:15:00
18412,133B-U,133B-U-27,14:20:00,14:20:00
18413,133B-U,133B-U-28,14:40:00,14:40:00
18414,133B-U,133B-U-29,15:00:00,15:05:00
18415,133B-U,133B-U-30,15:20:00,15:25:00
18416,133B-U,133B-U-31,15:40:00,15:55:00
18417,133B-U,133B-U-32,16:00:00,17:10:00
18418,133B-U,133B-U-33,16:20:00,17:20:00
18419,133B-U,133B-U-34,16:40:00,17:50:00
18420,133B-U,133B-U-35,17:00:00,18:05:00
18421,133B-U,133B-U-36,17:20:00,18:25:00
18422,133B-U,133B-U-37,17:40:00,18:40:00
18423,133B-U,133B-U-38,18:00:00,19:10:00
18424,133B-U,133B-U-39,18:20:00,19:20:00
18425,133B-U,133B-U-40,18:40:00,19:50:00
18426,133B-U,133B-U-41,19:00:00,20:05:00
18427,133B-U,133B-U-42,19:25:00,20:25:00
18428,133B-U,133B-U-43,19:50:00,20:45:00
18429,133B-U,133B-U-44,20:15:00,21:10:00
18430,133B-U,133B-U-45,20:55:00,21:30:00
18431,133B-U,133B-U-46,21:20:00,21:40:00
18432,133B-U,133B-U-47,21:40:00,22:10:00
18433,133B-U,133B-U-48,22:00:00,23:05:00
18434,133B-U,133B-U-49,22:40:00,23:40:00
18435,133B-D,133B-D-1,06:30:00,07:00:00
18436,133B-D,133B-D-2,06:50:00,07:20:00
18437,133B-D,133B-D-3,07:10:00,07:50:00
18438,133B-D,133B-D-4,07:30:00,08:05:00
18439,133B-D,133B-D-5,07:50:00,08:20:00
18440,133B-D,133B-D-6,08:00:00,08:40:00
18441,133B-D,133B-D-7,08:10:00,09:00:00
18442,133B-D,133B-D-8,08:30:00,09:25:00
18443,133B-D,133B-D-9,08:50:00,09:30:00
18444,133B-D,133B-D-10,09:10:00,10:05:00
18445,133B-D,133B-D-11,09:30:00,10:25:00
18446,133B-D,133B-D-12,09:50:00,10:45:00
